business_id,length(text)
El4FC8jcawUVgw_0EIcbaQ,926
rEvnqL_h1W1DXdKoujmrgQ,890
jdAdf7keZac1idbgNKG2pw,299
IPrtHNKwLERUKvYJGDOHtg,111
21fssGjxUX1uPCmBOvwo-A,1042
di_tqAB6F8AsTnBFtvqs-w,245
P-AKuEib7cHKFAtKkK2auw,442
6Cl15LapBVhw4ZfBIeVJJA,535
hCsJv234v62MgdsUU1j8dQ,169
T1A2zbyPfwGrJgG_8hAirQ,318
2BVyBSWJhcv6nbW-Ky4eow,379
QdO7MwSOoCEmcFU9eaPF1w,286
8Eaz2TrcMdML90hKccBuNw,334
WAZN1Q8oJFHlIUzxWduzfA,178
mBdm6in8L0UvtAN-Gv7dcg,1909
bllbhpF4iReTO68tG0WgkQ,211
3xmfT7l3xNH5LK1dLzfvGw,642
GvEjbCm5sNdLZ4fzJ9hvUQ,120
Dgzrb9DTWozUcYOe4L9_FQ,38
A0fhP1RrP3UbEmsWLtXC_Q,210
vzpaMWyMMmwwqp1ZCZpcGw,1340
A6qvHu4tVEKzwjZjWSCeRQ,308
JKAYcu_1UPHTyquCZCKPaw,254
-Ma5JqzuI_3xIAtpNJfQ2g,229
HxhGbvp_SPC8rfwkW-W7sw,1287
hrU4bUqKXMewJuSC90sInA,88
J3jQbueIhG3-4TIPWDVvRA,1899
1qwkbN3wu3AGDxMTXVz2gA,240
7nRlDLrob6oK5zmGo4Vpbg,103
fB6xSxkM6wkLGnNjB0kLVw,498
s-jSUbHHRM_VreOk0w75Tg,856
yQab5dxZzgBLTEHCw9V7_w,780
2uLU7C6-59QKdiTaw4Bf3g,1240
-0NrB58jqKqJfuUCDupcsw,420
KL1oif2ocGH2dJ4w-oT_Mg,280
4JNXUYY8wbaaDmk3BPzlWw,495
DwV9lb-2ErTMER4BQWG0xw,671
IBNWrN1k9E0E_bMcRD-GwA,364
ugf6qjoG5h6VXR5-vpq0Qw,822
0W_pPAiTXgazY2mtX6o0_w,323
D6iFAeDY1zOg3_ykJvK1JQ,1134
Ah4i15g8Ow_zphzcpulTxQ,109
SEoKZba5UrYgpmxKzejoPQ,200
DDRXDnU_BBbGg9U2RYWiAQ,234
TTDMJetAQKfxVzKZy4Z_2Q,252
zFnPRtP7LGvr3sfxvy_dfg,486
ak-f8IV0ZdDeI4oYnjA1Pw,262
OgJ0KxwJcJ9R5bUK0ixCbg,170
3Qi7NwTpAc3Oh1-wMb546w,488
CdpBVSkL2Pljj-yP0ihb_w,263
LSPwq3J4WDHh6q3Cu0uMog,508
Hd0ItMDzZ98QAFQOqGyNNA,144
Q4p5JuoP3VeekuK798oY6Q,388
DkwhWae_k4q8G4j0nZ5oBA,112
gblAhadCzFP97Gf5pcFZiQ,728
oyvgnAu7mSR5HCr433lTKw,244
v73TnB08TylX8dICVHTbFg,254
-MC7EFxTsyKMKB3zeP_FIQ,505
UNI1agsPX2k3eJSJVB91nw,139
SzzrUeJGnl_LQAJXMK8wQw,94
ZGHMmErnJRKx5II4VcTwXg,369
Gdv3qhsDeQzZ2Ag-Tzq6vA,327
rOPHAUqf38XiWYUzLKZMdg,389
WmuoWetYC-4U2-V4taC6Wg,927
nFR7dDedxRuBeZz_6Cdalg,333
ERZua_xpyvHBnChITstpFg,213
QzrtN3EjGp-kSCzg8uj1oA,359
AyEtowSGi9vx0-xFfrgjWw,151
Wipy66VvmSaLLX7OMNlU2A,1149
SDGcYzTEk_YwG0Qnl2CTxw,315
FX5hsECTZF4n-vZPRVSXHg,1046
_IerC_aIpIW1TCqsn7Stdw,125
JMN0bso1aqqOEE-0VNLvVw,155
CFqIxDZJxDCc1HYDAYSVpg,559
8UBOqmp97HzYB15PfKsChw,764
qNRyP8ItRICZOnKS4jf5ig,2178
jXHmmircEbhQmZjWDR1xIA,758
bMrYaaAy62ppdS09na0RgQ,110
TZ5tHFqAGpoG2ICD0Ds4DA,3423
wjLgM9Ybe5shoUPRrGMmsQ,705
q-zZgXKAQFLEgMp9ZNllgQ,463
9ot8oInkYZTt6wkkGe__vQ,1512
rP8nyNI_ZWJv8x5mgqMUAQ,497
sNVGdeOPeitJ3OWUQBINzQ,1170
frCxZS7lPhEnQRJ3UY6m7A,1159
b_C8eMdYLmYHDL-U8dVPeg,442
h4W7AUaw3Amqs2vyMDgDDQ,742
b8fEuQPrf383f6pzdm8-1w,3103
9YmkEQzfqWizimIWwASD0w,144
FUqvrauxIP8bcI2aVeoXdg,359
ne7lSA6lAOMYYs43kNTtPQ,117
oXoVJ0xKv82cBo9U6oEjlQ,684
8fYvO8ZMILIlPcYNB9IA1w,930
oD-C0IhodDOtWWOiNm2txA,488
L192hPeosT4Z1qRO8jQbfQ,275
J4CATH00YZrq8Bne2S4_cw,325
aD0EslPREWGDlSpD0RMlEg,549
22MYhTXwSXaS4rW2VOrR-w,266
dkQsF2mHKN_tjuv5rMMwBw,371
iMpS5Q1ui6kkO2tf31K-wQ,1496
1KhBzrqmU164bss64jR5uA,881
t53w4JlkxTau-G-TzhSWog,279
I5TnTKHzJuLA0YLZPGCNwQ,126
LHyj66waFlDcw9UToo27JQ,1662
Tzq4zkIwput9IkEhZWVjDQ,310
i4FFYOxftieBhKdcXc_0iA,346
NVwIn5UQokETKIh9fECYMQ,945
uanCi4OGc1mHLGl_AT4JhQ,65
GA_Nx4xA3Z4pn9i5XKF1Wg,296
pkXJEEaWcljXgAUd7cGzIA,623
Q0EZmATxDphzRMszNV2LVg,166
N-cHjphzli3QGGiSosfLgg,449
iCQpiavjjPzJ5_3gPD5Ebg,392
Vuk8Xn0RmP1o88QqfB75qg,1567
hzpVCXSzplVUhv3nc-CI2Q,1008
CPgyfcsyPegLha1ajaSRoA,3885
FB2zcyp_z1XEM5WngoO5Lg,305
jItm9rWFREGUkHMJZRbbPg,486
1EuWPFFA_AeTV7xOxG0OYg,156
0_VT3sTwi7gorIlU36ASmg,140
nDn2h-_c7Xk4UwM0aiXZlw,350
yfxDa8RFOvJPQh0rNtakHA,593
65kCKrnO3SulNYEen0itGg,399
ViJGzET7fBMShhIgKew2Bg,286
bAHDSbpJE3kKJkW9OBgOyw,110
LjTK9yifZBHgj2HZn8Znww,787
_eWAW26123nl7F5c1o030w,988
DEr6oxw1bWb6vCCr9DSl1g,283
wHwHmozyqtIE5U3uTtvpuA,318
Eg_M8eeu9SDEdbP7iUmVbQ,165
7ZUYzw56X2WPcjmEWI6zIA,234
aY4hxuMJCJzXjlQ_HloFXw,309
6Iu4YDjAPrDRRrPCt_E2zA,312
I6EDDi4-Eq_XlFghcDCUhw,762
RG2IGb4LwbxUwCW3iooYDA,484
H7kB4p-1BsbvL522cqASOQ,126
zsM_wf_K_d8OMlccArh16g,335
2skQeu3C36VCiB653MIfrw,198
L2p0vO3fsS2LC6hhQo3CzA,3882
13KW8P5n1jAxxHB7Bl_obg,1279
pVbWeBSU5MDOHgpLE4Uf_A,678
CcexolMVOv-VFzOGaIDG7A,887
dn1Rifxhlq0kuqnXYzitEA,514
qUbAhqfYKVTmqBqFhGqqBw,601
Qr-6hf0ykrWN2X7KIbkfTw,304
woXlprCuowrLJswWere3TQ,639
89uU51kOiQXbJHVA3C6XMQ,329
qeFGUu1WPvMMNn5Hno6D-Q,325
LrFRG3B9WIsIEeQOW2_4WQ,574
x-ttvXOl09irws_t9Bj5cQ,344
egYJLTCioSuUL1_5YCwRGQ,406
RHoFn4B0AfyqyWGYFqeSXA,127
kT8OTEPVHxMaqTpO-196Tg,514
E-nL_8uPWhx3yeapIl07rQ,98
hPXR-Bi8U-uz6TUViqmGpg,814
o5QDrg_kb4hgsWxV6cV_Uw,366
gDOuHjntsN37XEjROoQ2Aw,1353
M3VCoUK9e9_VzhSFeBnFug,409
aICE10Y8YwQgrgCemySsyQ,1151
OyKAwvDnxsHOL7CfbHopoA,77
Y1x-DOdfvlIGxVzDXmd-eg,191
XagMSw5tADQbNSx0IM7TaA,77
7aMrgyBtpsTtDEsyNGAkqw,700
GtPdxt-I16rknyDQ6MY7pQ,228
ZUvAR3I1uhC27zQFcRXumw,421
4tiFtmGNFcvKRSPXPVT8Hw,414
Jwp4UFa93ENe-0REPo5hCQ,2089
YJ8ljUhLsz6CtT_2ORNFmg,327
zI9pDgpMwJpNNr8xydXoaQ,658
mnwRtuVQEsIUomBchu0gwg,618
UCJpL9VFk3g1B2gjRlLy_g,571
yzmvsG3Vo-2_F3_0wHzJdA,1517
--9e1ONYQuAa-CB_Rrw7Tw,741
aKcqKNcbwNydCBnvAA4TeQ,288
6hL5p4GvffZspZaU1vVnMg,1012
Z8oLB6IEr58CkNU6oCGWHw,117
SWZ_GqiaAoc4JoUOosF0mg,517
Oi8bCeRjfenPymX0aWjUDQ,298
5CtxJzh1dVC6AkWPzGvW2g,341
f9q-HANuWjy7MSNH3aF6mg,1886
yFG3z4M5boKClSct3u4G6g,251
zgGoxOsThXKAcs2lAgC9yg,628
eswEA8M7pyx9D_6RI-iZLw,235
YNHvFEvp9VDNwX5VhRanYQ,90
zRqi6L1u-YmmVAHjeUbGMQ,149
VRwT0pscR5vESCrAnUpNwQ,149
cXmlv2WBzuB6JLMhaCvLuQ,1363
Ov9mfGkjbDYNwyLQU4STwg,1163
Q9PNRAxvh5YDOxnajHDZUg,118
sARavfidmIS878q5BtlyVQ,1251
rpBurVI-UgQMZuBWJWqmhA,2398
aHyLWimFtvJvBr9qHo-o8w,590
CMn5QTXjtzmWie1RdTlXeQ,266
xm6OKOUnvpn58ejuY6-yQQ,449
umrDQGRNied77aVg29_fVw,611
N0apJkxIem2E8irTBRKnHw,381
IS_IWMsFRJii__17LsP1Og,926
38YPE4KCvgChy9y6FcksEQ,497
EHXCJ7ZEUWqBhVfYgrKTsQ,149
7ummB6k1hmUgljgrzevM2w,482
KbLI0QELlAwbfDUVwo43DQ,2169
uPLbXDvBJF5R7FmBy8Na_g,367
JYaCQAhmIULZ6WDXtITd7g,101
4VkLiFoIEjTTpbCRgxjnCQ,251
w8pbtr9dLq7RENGYXvldMA,827
3ur_Am8M_dqqXEQKRhm_1w,777
u6L9Tz-xdnmTCKEB1_9fWQ,478
bI9_dtXS9qN0Gmi7YbRm5g,162
PqBZ88vOqctCc0fRm2sXQg,276
gTw6PENNGl68ZPUpYWP50A,153
At2bqa8emnEr5WNIosi0ow,781
D3tXmFzqLD3mGzYnp5vp7w,1869
xk1DU4C0r6dVwCzqo42sIg,390
vTtQHBlZ4ejuwGJFczFoBQ,1349
Yh18ij9FW0ZkpWuFJnb8Xg,339
h9pEt23IAyjBtUaYA9v46A,160
-zbcosKSMGDhaZYN-CrcVA,1104
WlMegJTLkMdo6FO6Vfnq0Q,1272
VwvIq1dyWje3j1i7lp-8sA,1089
7kDN_jrcBlnjSMGmHMbxUw,150
JUcsBCeeyhepURQqkabSig,386
wpQsmMvdhefqIlxvRt_Jbg,2817
6tLL1P8k9drb7MJEVwmRhg,654
6XJ4ddzEQ2GUQbLiXbgQ3Q,759
S_5VQYMMa4aD3NzgYLkvhg,1822
nlVjdQq9FzdQ3bfy-8y80g,396
GGEeGKUez_pGqYXtk-sKvQ,328
fQt4D34vcJNtEf8Q4zte3w,476
7CDIkhFxZu4flhpAtrI5ug,594
RJrI3jFL7Kr8NmSSjn_kxg,387
r6L25KuFpi8-1TQ7sDpkGg,801
9_tw8_w8ytzVWoWfdAAFqA,2432
S3-Zmeg2FALMsx9GhHJ5HQ,217
pxYB4ygKR-wkK5mwoJd8AQ,151
K-uQkfSUTwu5LIwPB4b_vg,650
axgdu284ItDu9OkFv3J4Yg,270
4GJ9B9IUeOYQtqfG_BYwlw,1479
8C-GQ4PvL4AJcuzqmrGauA,393
0bbWKI1lA-bmEeeWOrDmSA,301
2Q89PhkcyT9uZnQORmqMKg,473
Xrr19fzrUUgTTQBLUd2Gzg,2247
zhFA_KirfvfpagABC6bZ2Q,365
NUjvyCh_0L5BJsdYf_JtfQ,362
WowCCnK7rQFjWBhqj1-Caw,474
loze9bM2c5NgXhQLG54YDQ,165
hrhtWc8UcoZqYr2d7YPgEA,2422
Arox2o0zyinAFrsE_HDtHg,61
IuW6aZ8XYtxkdvHJoVHlfw,321
KWE9qQF6hv4kSjWQkXJjbw,231
-eSyre8QQmcIj4wb0uIdmQ,886
pH0BLkL4cbxKzu471VZnuA,264
uY0bf4yqVa7eVR0ULoAUUQ,414
jsuUmIEefPjV__ads62Z5w,354
0Cqkgz8hz8sLYvSkZhBDzQ,498
cYwJA2A6I12KNkm2rtXd5g,325
bsrj9_hFAql3dlSf244zpg,731
GjjSC7aAXdff8jERc3URYw,120
yc490LR2ijUMi65dijj6qA,218
j-SSlq3__BQr3H7lAyVvkw,1033
glKGHkhvbIpSdbhzBUcmoQ,1403
GshYYRd6qYSPVsB7-gE2CQ,455
PJxqFL-xUmUaCe2STc5VRA,124
Zwrpe8S2VTpfsZ1_4HCMDA,220
OUAtCPOj5iDpvo9T9wRNsg,343
weKwYS8DX9AWRsZkPm16BA,551
jte_XM9Zo7TX86jlKwq5gg,1508
Pthe4qk5xh4n-ef-9bvMSg,204
pTZ4u-sEQr-yHq2Cl4EMEw,84
MAomqpzFEJWSB2bOFA-IlA,259
of4V8nfW7GwJ03tLDdrOlA,316
1veVZUawy7IhIc5oDpRRQA,223
EQ7PtG9GzraQ7kYi0j8geg,482
sg1dGhRmiRT_CxnowPCctA,286
oYWy-hOTCOF7h8DCAZ_Mxw,292
odKhEcjX0zAWTT_6m2QRQQ,576
wc8OIBX3scjxuGOokPy_PA,206
sCXAcEGUqjxjNb-gWLSlvg,366
lsfFzCl7SXgoq8N5NjbvZA,513
LpGCzgAKNSpzDNEUMVVtZA,165
PPFcjkmg8DlU4AL8525W0g,1625
_S-iafeQ6SKKhqGhnawswg,677
1skTxDMBQSpElbLfhBgmVQ,103
5VXsbrqyJx0a4iaa43RNFA,606
PIXl4WvAqjl2w9Lj81zXvQ,2284
_7Oz1eG2eKbh4TTBuUsXmw,862
URB9w0_fQlRzrbzZkYmmuQ,220
A7waf6G3cvnLfAqKeLL8DA,1132
N5B7OBTyNGgwU_Y2fwNcyw,331
ZpdqDA_vC2Z_PwA5ikUC2g,763
Pg6t8mG-zWY3pRSdxlFnHg,334
SCr8FlbHDcAe3F_QpATyfw,1594
PNdjgI6mZYXKCTBKiVQMRg,649
l1_S1mfGbEMxfT1f9omhEA,947
Pob7ibbNT29--69nxXEP2g,726
YQFcxE9UXrKc-QuTUu7twQ,573
Rrzm4bQDrrUnDyA5eRY3KQ,384
cgjQzc6mHkQ4Zij5huayRg,204
RcpBuH5LHNj1v9MT1JK22w,2575
9iJa370SdefztNplnESMoQ,612
HBZsRkOVCNqvheu9YrVR1Q,293
AYLxEeVq8NKG2UhcBiggrA,1093
iEsNloJgy-MyA-_wqeB6jg,1024
whAwdYVty-jSNRhrYT2zHA,1344
ccFhPJfsTgkaDmWF9tSpxg,504
zU63bs3Ofe8y1peOgOFJaA,165
yd6pLLCKrrQvV_sV37YLrQ,332
cs1qJvnWUg_f8g020z_3PQ,569
DAlt5SHDisz8rXuPqa3BJQ,751
7CNxazRz-toiswK4vkIqOg,2468
QcnlGRG0TBds4HvzVwT7QQ,249
IwMhD-JhfhEY_nk963h7Vw,1638
fDQF6ojXgCZsqaqQkrQvdQ,279
2B46bRpDh49eDyjXGhL_ZQ,166
Sepof20dv5DJCXPqHFchtw,539
KhWl4Mwhm_Oqq0zIIz-0wQ,216
blVwumFhigDEWsFLELjbIQ,116
uz8ISWdE0OSJBjArw4P4Og,1368
wLV7MpP_uDc2OuzFcU0ZZA,1082
3p410D9YzcmgyXQWCcCPiA,983
8K3CRM4COa0SSBEvli0fJQ,190
EFPrQuqF0qMit_iCpVa-6A,197
HGuHk935tyokX6kveEviJw,766
L9pTWWAATj7HoLaRe6ZA1Q,251
gc_GGat7TgNCmrgc4nVOgw,318
TupIo1Gup-wUF9PwMF57wA,442
3fc0a9jARpFFp7lPg8sDSw,1154
VAhDMG64OqR3WNODHMhMtg,381
7sGcBZwkD4yFLiBLS1WKgA,415
EllmX0cd4SrGceagMQcpAw,806
X1fhHB9P4tl8R4YDy-QbvA,279
7ibuDLfx8gEhESAufYIySw,1423
s_CsWzEMOlk6WVCEHjk-1w,226
QkFj1twdAqZyVujh5joDDQ,354
35lDiS--Zx-8HLwv2EZBGQ,291
Px3xYvClWb-wSjyERBFWNw,813
j2bx_ctb_ED3zbfSaqhQmQ,947
g8OnV26ywJlZpezdBnOWUQ,759
068SDTbi41-7CkR-r2guiA,165
TCw3J_UoysMtEtfsqYvc3w,191
w6frk94BwGwxenre_zeXUg,161
FOv6fBk077sjMnGC2kM3Zg,165
7ADjU1ZmRfUeMebjbYU3kw,102
8UBOqmp97HzYB15PfKsChw,226
Rv1IiQaIIDunqzS8dSvHCw,266
8rlTOw0IA1TENURMBJpaXw,128
aXxar8Mv1UfHoQ5HEUrfIw,349
w1Dt_Dsbm40IgdVERLv5sQ,1305
qSJwJa2K1UrT5e2ZirOeIQ,175
_jT1b-OdicvJ9LyKj_M1Ww,1106
WOj8nPos3R9IIf0Pyttd8g,315
f0ELDvCsvHaWwxGodOd8Sw,688
v0bL0-frMFrvHz-5OgUczw,498
wMN68wTTlu8hADAF3FkKTw,114
FugJPYpYOL6O1w7AbJ2cag,509
HQcel0uvg7N7KfhHJChfSQ,299
u0YYkO2CeD3JFCkR1wSMog,216
RPO5ISR18Xllgk9ahdPepA,769
li6HgKl6mEhZpdMgAIQoOQ,417
9bxrdL-pQg6SVMFmDcg1ow,294
WmHRxbW3m8cngS4e6T8Cnw,245
TrqCUT9150lXfgN8JXRP7g,1047
HhVmDybpU7L50Kb5A0jXTg,563
5bGQ8r8L7r6ZXE8R5YvcXQ,513
PB7Fc2yCSjrELsrBJWKCSA,639
Yo8ODT7aFMM2xKUd1yaBVw,186
m4lncWtifTQkXub5jUdNzQ,525
UAcc3oAuCZgnRx7dQejm3g,448
L_ZLtfHvfzfoNVQ0-okTXg,376
LMQ4Nu5G-KCoEIAvLOraIA,550
sINy8CmxisQlnHgd1Uex8g,893
E62l6LwZJ7lKaExcUbrtYw,427
TCr7O2v9L7sH-CZbtpz0KQ,2010
5FIOXmUE3qMviX9GafGH-Q,166
E0OKctOhZpUQgwUUBc_RwA,642
jprSSfdCYr9KL4P-dbqe7A,655
Ec9CBmL3285XkeHaNp-bSQ,206
mIl2E5qSPveA6Bl9aXAMjw,180
m4FyjetGK3CM9ucph7WqzA,194
cYwJA2A6I12KNkm2rtXd5g,606
I21spIBjL5XEaHJopjjR1w,560
BhMBBaAzrHWAC44x-7erSQ,812
iOER_Xnsz_X3WWRd0Ta0Jg,1943
IbtSLvi7OZ2lluqYdrsfXg,522
ZkUWOdBA4T7pdUhT0dkRzQ,1200
iCQpiavjjPzJ5_3gPD5Ebg,155
5T6kFKFycym_GkhgOiysIw,439
7B0qcp3pQw-zoGNySmYRqw,600
Q5QaMU0BrMVSOkXa9ZQ5rQ,289
-kSEnfC6lz72p4_gh4FhgQ,407
9PIC380tmNYpIC3z5cvcNA,659
qqbzN_ZA2PR8CfFyS5ewlw,1009
Uftnd7njdHNFxhz_6rpUrA,1022
48vnBJK0B95JpO0_OMrTQw,451
KbjxD5V2cq5M-r-x7hngkQ,744
EC7NrIHKk6i3US_XJlDWDA,155
o-hixNWPe1Rf0mxNmfcTBg,189
6eWtqUKQ73s3xwbT-aYzig,648
rvnTFEq7R2ZHg0_CYbBNFw,831
1C0dvufJgfKrDFfdsxai4g,1821
-e218HfQvrFn6dk6zZyH3g,329
ZkGDCVKSdf8m76cnnalL-A,806
qNGexUR4IG8eSfs7USrRtA,428
eaCP75OfFlz51MaZ7SBNoA,665
k-771ytdXmdz7xvqyemI2Q,364
gSBXlhvRIJPRiMOzO6smoQ,340
stELNI9yN8wsgWWt0Im_kw,959
v2tjswIV3e0c8o7_7MwYmg,281
q5xyF0TalVP9OpafcG9vsw,770
QmNrHxN7UahtdliH_kAuUg,505
pkWfQZp2EEnmTIzeDx8DuA,495
dKdApYVFDSNYsNOso6NYlA,479
E4JyAzB5_2quptwtemyhYA,534
C6uYx1g7TxmuzjfNtxK86w,332
v4qyBRpTBvOO55M4IAqNNg,220
9HdEvvISPbzbL1u0wGJHrg,348
ZLhUJiLCk4WtHRzXS-nF0A,472
v6ikiX7Yd8goWwPpjh8v_g,330
bsrj9_hFAql3dlSf244zpg,1417
MHxce6ztMkbYHR8z3Z1q3g,520
b8fEuQPrf383f6pzdm8-1w,334
bl3NzMndAyKJT_wFbV4FCw,300
x0LohgBoD53hIa3BMM00PQ,121
15YuEFO59yXd7BTO5NZgYw,87
hT86CbF0p75wKqgAEbWVrA,709
sMjp-FVZ8a3ymXUTtiZ7pQ,929
TQqhfjlPVEz41K_wAogQSQ,403
y-fug_DMKzcgwzyG8AX3Cw,553
LMz2Wg_cgYGD3aG9kr2wFw,270
LFfYe-hh1NKFtUKV3LUgfg,132
fTfX3vGrV8GYBGcfweY6Kg,134
4jMMO9J9SEtfL_yZPqxojw,1050
G6BwYw_0_atLPTzI1uokIA,107
azIZRqX_1qbp0_6GKSgSAA,501
wopyolJM2hOAt3dPRmahNA,673
cxaMso5tqJ5KMCM-JgUbKg,193
DALNtVbXH9zAbwlPbjYYrg,773
L4BclR3Vw1RPE-gD4yNgMQ,376
pNVRNptxW2u_WhQ0Fs-g9A,124
rgQHBUjpq-1q5zKrMjzwgw,467
h2hJyBYCIXU2_om6LYHWHA,217
JHoJ9WjBf3NnEpYWghJu1Q,252
-euyrrUnAQpVNmiwRO1ESQ,939
cyzOijFJ82cae6qH6L8vuw,287
9cM7MCXiHuosXpD-z-ozZQ,534
0ldxjei8v4q95fApIei3Lg,142
0a2O150ytxrDjDzXNfRWkA,470
3xckG-BBA7_ozunrtFRU3Q,829
bINwYZHW_KUWdqAlfBh_Bw,2942
iCQpiavjjPzJ5_3gPD5Ebg,493
mRZCTkOgDc28VWYMvo3nVQ,667
AE6SoD7Lzw9MLG5RXKG2Lw,1440
njOxNYnsq_pwmlPVXOyfDQ,137
Os1n1_idfw9vv9kwULGJnQ,2652
3Nm15wEuq5k9iitPaEtqgw,418
fpI774695zba93qNg0YgTQ,631
AabR8NEwbwoGhQxJohs0OQ,861
0U0odWV4aGw2k-bIUKhO2w,189
EMHyaxyeDfQESqFmaBTtKg,648
umXvdus9LbC6oxtLdXelFQ,225
tkdolOWoZ9KIYP-PETvYWA,280
LAx0h3NqySZhy6yWIHswLg,822
9d36_PI9Fh7kZ-Pybr2QiA,380
-t2b2DaLhrb2-Ngv8Tvw9w,1657
0w3BdEOxvwKTpypwbN5kiQ,833
SmkYLXEYhzwUZdS6TAevHg,198
jlHpHlfMrw8vAgAVzwaAlA,99
rT9OKEmoTr2uHzj3m2HTkQ,1716
OfnTzIA3w1OQYVYf20ugDg,192
SMx-Ltydt4Y4JFoSfheOhA,708
jlcnzJ_0Sr2w3l7Z9HaVow,749
lJU19A8gxyNT1gU8y4pv1w,1689
_XAaKm6lN5aQnPUWTmjonw,203
FUZSxfQbZbuNxkyCR3Hj2g,601
I-SdYiMXIav0-t5lX-MM1A,557
Xe9Za61rO8QdbU1U0Mm1CA,1839
DuNqApk82hjSeF2bJtlZtg,116
RtnTbhWYw4QjKhoTBV37OA,544
-wDNRL4lm1UgeFLG9KcrjQ,164
lFxhaA5tyFxKGtLp7yEjNA,93
o_RlSv2vCeUxUuByv7TX7A,212
kG_EB5RAsSA3f9HJikI1rw,819
RyJIi1IP0UQ5qGbwazgsIA,142
jrE4M9HlYp2AZZ7iQCSIRw,1106
ALwfJk1g56dz8ehgYJNrdg,499
cJWbbvGmyhFiBpG_5hf5LA,702
UMqfeCItzQ2glr4d9apGlA,126
8lV1n-V6CVAsByBXQ5L93Q,464
VdgLaQinAvwzq0HutvRNiQ,218
SVUxmYs6_TvX5kWv0ok-MA,556
ZydyGO4Zj0xUZ9Gzt57DEA,612
NFrDOhznry5iqD15p4nyfQ,701
eAf1fi8wlDt433b6ITQtlw,285
5LtZLznMWTNsciWBU3zg2g,533
JUhADLjryOiS339GeFZThQ,662
iEFuMZz4gPtJaRChG_YfrA,414
j0YMfO-cJhOXGDBSfv3FXg,87
U9aA5H13y7t9xWnoQslV0Q,724
7fxebHYUwIF6CakxSr70iQ,1067
6We2O5X62J_gduXU7jvf8w,317
Qihead6oTtWCwde3TBqlGg,538
q6aDxTSK7njG7qWB1tSV5g,1106
0pazeZax1Nt9cn0U_8aSUQ,1486
3hBU-MTew98Q7gbaiT0TAg,152
AkpuhGyLAxhD_sLMQv3kOg,1411
287-TvXDOksQC36LXcQiTA,332
TfabYPasZ1oOMN6JLa-yvw,640
dEmNOTm8Rmm9JYZdGX_Lhw,549
MrRu3ZE1QKaXfAzfOtAkDw,1217
O-uIEuv7JLUHajkemx_sVw,174
A-chkFATOxiZNMH6TCTkcw,1321
fNGjSXWMcWohybMq7-1UjA,159
sh8pjHrWavPdD6qUeSDu1w,428
El4FC8jcawUVgw_0EIcbaQ,4537
G08JhVHKBexdzkezTM1rUQ,417
59YbAeuiz0isJtRNKATTKw,227
VyVIneSU7XAWgMBllI6LnQ,207
zzwaS0xn1MVEPEf0hNLjew,1096
smBsHggLvIuABgntBvlYLw,304
qDl34ITEzEQNypLSJzTJTw,224
yADOyFmSlHuixlQ4MtHhcQ,137
BYnmPgDK8QD5VTeUodQoZA,368
DVvPQv1t08kusnnoMVhW-g,1539
MS-hfug4QDXqb_Mws3qlzA,570
HfuIfYB_CxMAAJiEnxDl9w,65
-Exy3mLCqzh-MMIqeuJ4Tg,206
BvTU8s3v-qfTtsSKV6Y16A,368
xny6c5gLfD6t3rGvk6Z92A,354
XRp0fJNimSJz2ZINgz3nDA,216
GDyBweathNS9fqH9f2yOMQ,399
T94qlaU0F25I44GuQsxJew,390
KZa_81a6gEvbA_LQSq4IXg,542
X1r8ugVdi4r6siqkNmIkkg,751
qfBp53c7Z2DpqUrGhV80zg,572
aykJmEbscH3WngIhjxZoWw,1025
wBsLJYu0atyTZf4G_PIkEA,618
FsCujpVh9Za2Dl5MIYLCxA,564
BX7ONRpKClT8ahXwEn_CJA,667
0T9Bp_vXjCnPria4SWv8mA,153
y0qIyD4Y1TzFjVo0LgFTiQ,182
vaAZBXG2gepDhEKdFHlMnA,647
dOEMnyvSk8njKJfqsDaqMA,209
BhkTREWwgvOCWOM9TSldkw,315
jfAsVQlQommBh8Bz2G_8ow,536
18NP-qL3VIJEBJGpns7aTw,151
QxKTm1nGBZhCxCmOGCZdkA,1098
7zec5DCEukcx8GRFn9LbLQ,267
6Vyp-9i1jzwK_bvisuPJpQ,846
5OqrwhtZ3mcmUSwLINZTWQ,144
3Uwi0jRkPSXMMzEnPlT2GQ,135
UV2Jt8slktGu14gLZeNCjA,680
ebhkQpSusPpPgZLU1a_HxQ,632
AbPQf-X7awuPFDULiJ43bg,190
alwUoS-FCTFOMUlfcPBYcg,802
XDyWSz5Osivbe5qUuX8oJg,357
8wt-saX_qXaqVCXQHc5qXw,337
-RYIKWBSTaJ21B2UMyzI-Q,134
-Levln3VcfeXS4iHt5ct9A,263
IyVdd_IqwUtzQDTxw2W9qw,1009
V6jY0RMR0dmZr8wnBYwStw,245
BSmqxPbQglQwP2R56OqOag,1377
QTaa7PvSXU7s1d4CsNgWmQ,447
QNdNPr3f-WdESYo9WabWpw,229
Un0QXKDscxlI_yi3u14ALA,237
4ilJsmuVujP5A5oVDDvXMw,730
Rj3wnYT1QAxpJlRT5mMc-g,85
zRK93KUNUSLWckxU611QNQ,263
g-Q3rLkyGT-TtiRgE-PvgA,131
xIbtbAJLWLNZcqfqF4f-Nw,441
3uIXuw878fNjxZ2Li1diFg,1381
kOdUMpzZLGXIh0Y4MmiJeA,1126
